 # X(m)   T(K)   T(C)
   9.0875000000000001E-003   321.26323373964482        48.113233739644841     
   9.1125000000000008E-003   321.26777131368726        48.117771313687285     
   9.1374999999999998E-003   321.27230233509010        48.122302335090126     
   9.1625000000000005E-003   321.27682680385340        48.126826803853419     
   9.1875000000000012E-003   321.28134471997714        48.131344719977164     
   9.2125000000000002E-003   321.28585608346128        48.135856083461306     
   9.2375000000000009E-003   321.29036089430593        48.140360894305957     
   9.2624999999999999E-003   321.29485915251098        48.144859152511003     
   9.2875000000000006E-003   321.29935085807648        48.149350858076502     
   9.3124999999999996E-003   321.30383601100237        48.153836011002397     
   9.3375000000000003E-003   321.30831461128872        48.158314611288745     
   9.3625000000000010E-003   321.31278665893552        48.162786658935545     
   9.3875000000000000E-003   321.31725215394272        48.167252153942741     
   9.4125000000000007E-003   321.32171109631031        48.171711096310332     
   9.4374999999999997E-003   321.32616348603841        48.176163486038433     
   9.4625000000000004E-003   321.33060932312696        48.180609323126987     
   9.4875000000000011E-003   321.33504860757597        48.185048607575993     
   9.5125000000000001E-003   321.33948133938537        48.189481339385395     
   9.5375000000000008E-003   321.34390751855523        48.193907518555250     
   9.5624999999999998E-003   321.34832714508553        48.198327145085557     
   9.5875000000000005E-003   321.35274021897629        48.202740218976317     
   9.6125000000000013E-003   321.35714674022751        48.207146740227529     
   9.6375000000000002E-003   321.36154670883911        48.211546708839137     
   9.6625000000000009E-003   321.36594012481112        48.215940124811141     
   9.6874999999999999E-003   321.37032698814357        48.220326988143597     
   9.7125000000000006E-003   321.37470729883643        48.224707298836449     
   9.7374999999999996E-003   321.37908105688967        48.229081056889697     
   9.7625000000000003E-003   321.38344826230338        48.233448262303398     
   9.7875000000000011E-003   321.38780891507747        48.237808915077494     
   9.8125000000000000E-003   321.39216301521208        48.242163015212100     
   9.8375000000000008E-003   321.39651056270714        48.246510562707158     
   9.8624999999999997E-003   321.40085155756265        48.250851557562669     
   9.8875000000000005E-003   321.40518599977861        48.255185999778632     
   9.9125000000000012E-003   321.40951388935508        48.259513889355105     
